index,pmu_name,captured_at,soc,fracsec_raw,fracsec_count,lag_ms,raw_hex,raw_bytes
801,pmu-1,2026-09-07T04:58:37.5435688Z,1788757130,0,0,-12456.431,aa01005800016a9e448a00000000000042b1fc1e3fdc439d42b204513fe5060842b206e83fe4446542b1f7143fe1e00e42b2170e3fe184a342b20e9b3fe6595d4270019c395bc28f000000000000000000000000000cd982,88
802,pmu-3,2026-09-07T04:58:37.5896175Z,1788757129,160000,160000,-11570.383,aa01005800016a9e4489000271000000429ff6a73f14ca95429ff4843f1ade4f429ff45b3f239ce8429ff4a43f1ee6d342a003183f16a673429ffb763f1c6819427004f23800a3d700000000000000000000000000060388,88
803,pmu-4,2026-09-07T04:58:37.5896175Z,1788757128,840000,840000,-11250.382,aa01005800016a9e4488000cd14000004281f789bfa198294281fe25bfa2a0f44281fffabfa0688c428202cdbfa245b44281f555bfa227f142820766bf9e8a4d426ffa12b921c28f00000000000000000000000000003da7,88
804,pmu-5,2026-09-07T04:58:37.5896175Z,1788757129,360000,360000,-11770.382,aa01005800016a9e448900057e40000042b20e123fe8cb6442b1f6723fe1b4fd42b1fd873fe3befd42b1fc8d3fddcb7b42b1fc6e3fdc617c42b1f2e33fe08d43426ff783b97828f600000000000000000000000000083829,88
805,pmu-2,2026-09-07T04:58:37.5896175Z,1788757129,260000,260000,-11670.382,aa01005800016a9e44890003f7a00000429a05e23e8689a34299f0b83e8d95f4429a12683e89c0d2429a07fd3e8e61ac4299f8833e70c3e3429a02263e8624ed42700904394e8f5c000000000000000000000000000b1183,88
806,pmu-1,2026-09-07T04:58:37.5896175Z,1788757130,20000,20000,-12430.382,aa01005800016a9e448a00004e20000042b7f8f64005fe8142b801f7400ae19642b804d3400a6c8942b7f67a4008c98842b8150740096eb142b80f41400be3894270073a38e6147b000000000000000000000000000db253,88
807,pmu-3,2026-09-07T04:58:37.5896175Z,1788757129,180000,180000,-11590.382,aa01005800016a9e44890002bf20000042a5f4b83f7618e642a5f3493f7c4bf242a5f5ad3f832eb842a5f9143f7f639342a605573f755dbf42a5fbfb3f7e5a244270055c3707ae140000000000000000000000000007ae15,88
808,pmu-4,2026-09-07T04:58:37.5896175Z,1788757128,860000,860000,-11270.382,aa01005800016a9e4488000d1f6000004287f862bf61ba0b4287fa21bf6250f04287fff0bf604b104288024fbf65c7fd4287f549bf6517b442880a73bf5a4c6542700994399ecccd00000000000000000000000000010c89,88
809,pmu-1,2026-09-07T04:58:37.5896175Z,1788757130,40000,40000,-12450.382,aa01005800016a9e448a00009c40000042bdf858401e8ded42be049b4022da3b42be06fb4022bb9342bdf1be40215eb442be118b40211b1142be0f09402394a64270089537de147b000000000000000000000000000e9646,88
810,pmu-5,2026-09-07T04:58:37.5896175Z,1788757129,380000,380000,-11790.382,aa01005800016a9e44890005cc60000042b80e14400d161442b7f59a4009125a42b8020640096f0f42b7fbb6400712cc42b7f7884005ec7542b7f69d40089ab3426ffb7538a1999a0000000000000000000000000009aade,88
811,pmu-2,2026-09-07T04:58:37.5896175Z,1788757129,280000,280000,-11690.382,aa01005800016a9e4489000445c0000042a008813f233586429ff4d43f2836a842a00ffb3f265cba42a008cf3f28e1f5429ff6943f1cb3b942a002c23f24e0a042700645b860f5c3000000000000000000000000000c72a2,88
812,pmu-3,2026-09-07T04:58:37.6359475Z,1788757129,200000,200000,-11564.053,aa01005800016a9e448900030d40000042abf3b33fab33af42abf52a3fadec5d42abf5b93fb2d63642abfb9e3faf1f6042ac02b23fab0d1242ac01093faf86a54270071b380f0a3d0000000000000000000000000008e844,88
813,pmu-1,2026-09-07T04:58:37.6359475Z,1788757130,60000,60000,-12424.052,aa01005800016a9e448a0000ea60000042c3f536403675b442c406c3403b4e5c42c40b2a403acf2e42c3f33d4039678a42c4167a4039143142c40c52403b7dc6426ff88cb9a43333000000000000000000000000000f36de,88
814,pmu-5,2026-09-07T04:58:37.6359475Z,1788757129,400000,400000,-11764.052,aa01005800016a9e448900061a80000042be0f714025881442bdf938402179cd42be02234021d9ba42bdfc06401f3b1d42bdf828401da71042bdf3b34020bf754270037c39246666000000000000000000000000000af9de,88
815,pmu-2,2026-09-07T04:58:37.6359475Z,1788757129,300000,300000,-11664.052,aa01005800016a9e4489000493e0000042a603663f80ce8c42a5f0b33f855e1742a611853f83bfb942a608113f85f2dd42a5f61b3f7f125442a6078e3f83c842427008a63842e148000000000000000000000000000d39f2,88
816,pmu-4,2026-09-07T04:58:37.6359475Z,1788757128,880000,880000,-11244.052,aa01005800016a9e4488000d6d800000428df80abefe6b09428df99abefeb456428dfcbebf00038e428e0327bf075b18428df3ccbf05ba1f428e0bcabeee9b92427006e5b85bd70a0000000000000000000000000002724a,88
817,pmu-3,2026-09-07T04:58:37.684233Z,1788757129,220000,220000,-11535.767,aa01005800016a9e448900035b60000042b1f6403fda67d042b1f8463fddbd6042b1f70b3fe4482342b1f82a3fdfe88e42b206b03fdbd07342b1fecf3fe07606426ffc49b95d999a000000000000000000000000000974ef,88
818,pmu-2,2026-09-07T04:58:37.6849197Z,1788757129,320000,320000,-11635.080,aa01005800016a9e44890004e200000042ac06363fb1f19c42abf39d3fb6b4d042ac15993fb3ff4742ac087d3fb54cc642abf9803fb021b942ac03493fb3cc83426ff9d6b997ae14000000000000000000000000000e78c9,88
819,pmu-5,2026-09-07T04:58:37.6849197Z,1788757129,420000,420000,-11735.080,aa01005800016a9e4489000668a0000042c40a60403d4b5a42c3f9734039a8d742c406274039d37142c3fc004037284042c3fc0e4035e11f42c3f35c403909c942700756389dc28f000000000000000000000000000bcf8c,88
820,pmu-1,2026-09-07T04:58:37.6849197Z,1788757130,80000,80000,-12395.080,aa01005800016a9e448a00013880000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb4270097039acf5c300000000000000000000000000005eae,88
821,pmu-4,2026-09-07T04:58:37.6849197Z,1788757128,900000,900000,-11215.080,aa01005800016a9e4488000dbba000004293f86ebe01a2cd4293f564bdfb507f4293faf8be0079f5429407f9be1dd9b64293f6febe165b4142940d96bdb022ca426ff6dab9a447ae00000000000000000000000000030ca4,88
822,pmu-3,2026-09-07T04:58:37.6849197Z,1788757129,240000,240000,-11555.080,aa01005800016a9e44890003a980000042b7f1704004e2fb42b7f7544006753142b7f563400a4d0742b7f54a4007f62f42b805ff400690cc42b7fcfd4008421e42700a20398db852000000000000000000000000000a14a2,88
823,pmu-2,2026-09-07T04:58:37.6849197Z,1788757129,340000,340000,-11655.080,aa01005800016a9e448900053020000042b2080d3fe2c2de42b1f38d3fe8291442b212b33fe4ef2842b20b903fe56d3542b1f7f63fdfdda742b202a03fe4e3c1426fffed38f970a4000000000000000000000000000fbb9a,88
824,pmu-4,2026-09-07T04:58:37.6849197Z,1788757128,920000,920000,-11235.080,aa01005800016a9e4488000e09c000004299fc523e82a7524299f3c23e865b2b4299fedc3e797f10429a02f13e59f7c64299f2c23e6eddda429a120a3e926c25426ff61cb77333330000000000000000000000000004bb28,88
825,pmu-5,2026-09-07T04:58:37.6849197Z,1788757129,440000,440000,-11755.080,aa01005800016a9e44890006b6c0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426ff7abb9a070a4000000000000000000000000000c11c4,88
826,pmu-1,2026-09-07T04:58:37.6849197Z,1788757130,100000,100000,-12415.080,aa01005800016a9e448a000186a000004253f695c03133a94253f6e1c03099c442540057c030e40c4253fdf6c03149c04253ff07c0313961425409bdc03089aa427003abb8ec51ec0000000000000000000000000001eaf9,88
827,pmu-5,2026-09-07T04:58:37.7355937Z,1788757129,460000,460000,-11724.406,aa01005800016a9e4489000704e000004253ff5cc030c6ab42540882c030fb0c4254098fc0313e954254052bc0311b054253f85bc0307b7c4254043ac0311569426ff89a3798f5c3000000000000000000000000000d6c97,88
828,pmu-3,2026-09-07T04:58:37.7355937Z,1788757129,260000,260000,-11524.406,aa01005800016a9e44890003f7a0000042bdf2f6401c869042bdf504401df8bc42bdf9a04021ceac42bdf39b401f95ed42be03c3401efbc742bdfec24020eaca42700398b905c28f000000000000000000000000000b2d92,88
829,pmu-4,2026-09-07T04:58:37.7355937Z,1788757128,940000,940000,-11204.406,aa01005800016a9e4488000e57e00000429ffd013f23ddf2429ff78c3f258bde429ffc233f1ddcab42a001ab3f166d69429ff76a3f1ec05042a0122c3f2c3df6426ff7ee38151eb800000000000000000000000000057c92,88
830,pmu-1,2026-09-07T04:58:37.7355937Z,1788757130,120000,120000,-12384.406,aa01005800016a9e448a0001d4c00000425ffe57c018f722425ffe70c018a997426005d6c0185cd642600088c01953e5425ff57ac0190e2942600a31c01821fc426ffb67b92947ae0000000000000000000000000002a56d,88
831,pmu-2,2026-09-07T04:58:37.7355937Z,1788757129,360000,360000,-11624.406,aa01005800016a9e448900057e40000042b809ad4008ee9942b7f421400c466d42b8164d400a10f142b80b7d400b5d8e42b7f66b40084afa42b7fe28400a4d8d426fff69b728f5c30000000000000000000000000000dc1b,88
832,pmu-3,2026-09-07T04:58:37.7818554Z,1788757129,280000,280000,-11498.145,aa01005800016a9e4489000445c0000042c3f0664034a8c842c3f6ce4035c78a42c3f578403a691542c3ef044037451a42c407a74036c36a42c3fc13403937fa427007c338aab852000000000000000000000000000c347c,88
833,pmu-2,2026-09-07T04:58:37.7818554Z,1788757129,380000,380000,-11598.145,aa01005800016a9e44890005cc60000042be0e014020e01042bdf7de4024e77d42be185d402220e342be0ceb402357cd42bdfa204020da2642bdfea7402246ad427007a53928a3d700000000000000000000000000019e4a,88
834,pmu-4,2026-09-07T04:58:37.7818554Z,1788757128,960000,960000,-11178.145,aa01005800016a9e4488000ea600000042a5fe123f82781242a5f8003f81d43842a5fecf3f7d5eda42a5fd363f7634b742a5f2813f7d582b42a615ed3f8786f742700773399eeb850000000000000000000000000006cb0b,88
835,pmu-5,2026-09-07T04:58:37.7818554Z,1788757129,480000,480000,-11698.145,aa01005800016a9e4489000753000000425fffd6c01826db4260050ec018b63042600f38c01966f542600026c01864f8425ff2bec017c1064260057ec0192018427000f6392b3333000000000000000000000000000e001a,88
836,pmu-1,2026-09-07T04:58:37.7818554Z,1788757130,140000,140000,-12358.145,aa01005800016a9e448a000222e00000426c03c7c000d1ce426c07dbc0012b84426c0d47c0005a17426c0299c00146b0426bf4dfc0007d73426c0aa2c0008dfb426ffacdb7451eb800000000000000000000000000033cde,88
837,pmu-3,2026-09-07T04:58:37.7818554Z,1788757129,300000,300000,-11518.145,aa01005800016a9e4489000493e0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426ffaf1b98347ae000000000000000000000000000d4f5e,88
838,pmu-5,2026-09-07T04:58:37.7818554Z,1788757129,500000,500000,-11718.145,aa01005800016a9e44890007a1200000426c0383c0002ab8426bfcb8c0008d48426c18cec000e5bf426bfa9ac0003627426bebd8bffe4bc4426c0adcc00132f3426ffed3b82f0a3d000000000000000000000000000f5012,88
839,pmu-4,2026-09-07T04:58:37.7818554Z,1788757128,980000,980000,-11198.145,aa01005800016a9e4488000ef420000042ac020d3fb20d5742abf5623fb2501342abfd963fae54bd42abf9ac3fab424642abf0743fafe2b042ac13b73fb8eb4f427008a337c28f5c0000000000000000000000000007cbd2,88
840,pmu-2,2026-09-07T04:58:37.7818554Z,1788757129,400000,400000,-11618.145,aa01005800016a9e448900061a80000042c40bdd4038b05642c3f78d403d569942c41d6f4039c12c42c40bd2403b4ea842c3f8304038a33442c4003a4039f16e426ff5e0b9b5f5c300000000000000000000000000025b43,88
841,pmu-1,2026-09-07T04:58:37.7823789Z,1788757130,160000,160000,-12377.621,aa01005800016a9e448a00027100000042780dd3bfd2168f42780db4bfd1493642780f77bfd176fe42780c05bfd14c184277f464bfd0e034427806cbbfd1dc74427007f53986b85200000000000000000000000000045bc5,88
842,pmu-4,2026-09-07T04:58:37.7823789Z,1788757130,0,0,-12217.621,aa01005800016a9e448a00000000000042b204823fe2b90542b1f41c3fe2754f42b1f9063fdf24dc42b1fdf63fdbb2ca42b1f4223fe0af4f42b20ffa3fe7fe5b4270097237847ae10000000000000000000000000008f7ee,88
843,pmu-3,2026-09-07T04:58:37.8274485Z,1788757129,320000,320000,-11492.551,aa01005800016a9e44890004e20000004253fa27c03145ae4253ff00c030f8d44253fe11c0315eac4253f7d8c030e9944253ff98c030b8914253fb4ac0312fd4426ff970b7f66666000000000000000000000000000e9dc1,88
844,pmu-4,2026-09-07T04:58:37.8274485Z,1788757130,20000,20000,-12192.551,aa01005800016a9e448a00004e20000042b802ff4008e25042b7f91a4008c97f42b7fc0b4008335242b80044400584cf42b7f6ee4008e17a42b810e9400c8dc5426ff6d1b9bec28f00000000000000000000000000094432,88
845,pmu-1,2026-09-07T04:58:37.8274485Z,1788757130,180000,180000,-12352.552,aa01005800016a9e448a0002bf200000428205b6bfa0d9934282060abfa1c51a42820879bf9ff6d4428207a5bfa1e0dd4281fc30bfa0b88c4281ff7ebfa07dd94270029cb8db0a3d000000000000000000000000000594a2,88
846,pmu-5,2026-09-07T04:58:37.8274485Z,1788757129,520000,520000,-11692.551,aa01005800016a9e44890007ef40000042780113bfd133e94277faf0bfd2017542782259bfd16799427801a4bfd132664277ee11bfcd4af2427814e5bfd0f084426ffce2b81f0a3d000000000000000000000000000047cc,88
847,pmu-2,2026-09-07T04:58:37.8274485Z,1788757129,420000,420000,-11592.552,aa01005800016a9e4489000668a0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb427004ed399a1eb800000000000000000000000000034b95,88
848,pmu-3,2026-09-07T04:58:37.8736208Z,1788757129,340000,340000,-11466.379,aa01005800016a9e4489000530200000425ffc8ac018fb884260005ec018cddc426001efc01971b5425ffb41c018f74d425ffa2ac018b53342600524c0187f0e4270035b394b1eb8000000000000000000000000000f080f,88
849,pmu-3,2026-09-07T04:58:37.8736208Z,1788757129,360000,360000,-11486.379,aa01005800016a9e448900057e400000426bf9b3c0014d89426bf9aac000e2c3426c00fdc000d98e426bf286c000ec15426c035ec000abd3426c0eb9c00005e84270010cb83d1eb800000000000000000000000000003261,88
850,pmu-1,2026-09-07T04:58:37.8736208Z,1788757130,200000,200000,-12326.379,aa01005800016a9e448a00030d40000042880182bf602bd442880695bf6361414288088abf5f2a9542880bf8bf613ec34287fbafbf5ffb414288028dbf5ed0404270042937fe147b00000000000000000000000000064a12,88
851,pmu-2,2026-09-07T04:58:37.8736208Z,1788757129,440000,440000,-11566.379,aa01005800016a9e44890006b6c0000042540341c0313721425407fcc03127d742540330c0305f504253f9fdc03094184253fb1cc030997f4253fb83c030dd8f426ff72eb98cc28f00000000000000000000000000047e04,88
852,pmu-4,2026-09-07T04:58:37.8736208Z,1788757130,40000,40000,-12166.379,aa01005800016a9e448a00009c40000042be001040216c0e42bdfa9e4021790c42bdf81d4020d0d742be03ee401d13b142bdf98c4020b0a942be0c3840243589426ff7d737a7ae14000000000000000000000000000a0f79,88
853,pmu-5,2026-09-07T04:58:37.8736208Z,1788757129,540000,540000,-11666.379,aa01005800016a9e448900083d6000004282020bbfa033f84281ffb6bfa0b8fe4282146dbfa23521428200d7bfa18a164281f619bf9c542f42820a37bf9fabd04270059a39328f5c00000000000000000000000000019fea,88
854,pmu-1,2026-09-07T04:58:37.8736208Z,1788757130,220000,220000,-12346.379,aa01005800016a9e448a00035b600000428e020bbefa4d8e428e0a8fbf02989f428e0d9dbeff4228428e07c6bf0291fc428dfce0bf0009d4428e04dcbefc773d427009c938e666660000000000000000000000000007d240,88
855,pmu-4,2026-09-07T04:58:37.8741736Z,1788757130,60000,60000,-12185.826,aa01005800016a9e448a0000ea60000042c3fc20403a07bf42c3ff554039fb9c42c3fc8f4038abc642c4021c4034f8f242c3f8354038e6c542c4076e403c8e164270007b3930f5c3000000000000000000000000000b3851,88
856,pmu-2,2026-09-07T04:58:37.8741736Z,1788757129,460000,460000,-11585.826,aa01005800016a9e4489000704e000004260040ac0190e1c4260093cc01920714260044bc0180ef9425ffa39c018d2c7425ffcbac0186d3d425ffd96c0187c35427004a9398a0a3d00000000000000000000000000059ac5,88
857,pmu-5,2026-09-07T04:58:37.8741736Z,1788757129,560000,560000,-11685.826,aa01005800016a9e448900088b8000004287fe9bbf61b25c4288002ebf61b6f6428812abbf634e624287ffaebf6195f94287f9eabf5705f8428809ecbf5f0699427007ee383eb85200000000000000000000000000025813,88
858,pmu-3,2026-09-07T04:58:37.9251483Z,1788757129,380000,380000,-11454.852,aa01005800016a9e44890005cc6000004278001fbfd31b434277efa2bfd13d594277ff48bfd0ce544277ee0cbfd2696a4277fe52bfd11dac4278113fbfcfaef0427005ff38cab8520000000000000000000000000001a3b6,88
859,pmu-3,2026-09-07T04:58:37.9251483Z,1788757129,400000,400000,-11474.852,aa01005800016a9e448900061a80000042820115bfa376df4281f554bfa1dd7b428202ecbfa169764281f591bfa11eb1428203fbbf9feeb042820b8bbfa061cf4270014fb8c000000000000000000000000000000002d3a3,88
860,pmu-2,2026-09-07T04:58:37.9251483Z,1788757129,480000,480000,-11554.852,aa01005800016a9e4489000753000000426c05bec000510f426bff61c0012132426c08d0bffeb0e2426bf7a7c0014ff2426bf3e0c0005405426bff1cbfffebf442700033b8b6b8520000000000000000000000000006bc7c,88
861,pmu-5,2026-09-07T04:58:37.9251483Z,1788757129,580000,580000,-11654.852,aa01005800016a9e44890008d9a00000428dfebcbf02f606428e0075bf0159b1428e0e52bf0285c0428e044bbf003b2d428df5d6beeb646c428e0564bf007524426ffacfb9865c29000000000000000000000000000365fc,88
862,pmu-4,2026-09-07T04:58:37.9251483Z,1788757130,80000,80000,-12154.852,aa01005800016a9e448a00013880000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426ffcd5b89570a4000000000000000000000000000c77a4,88
863,pmu-1,2026-09-07T04:58:37.9251483Z,1788757130,240000,240000,-12314.852,aa01005800016a9e448a0003a98000004294068cbdd21ec942940d05be05cf4d42940e41bdec8c7142940c41be0a7bac4293fedcbdf830454294053ebdda7814427005ceb8a30a3d00000000000000000000000000088bfa,88
864,pmu-2,2026-09-07T04:58:37.9251483Z,1788757129,500000,500000,-11574.852,aa01005800016a9e44890007a120000042780a75bfcf1e924277fb2cbfd3245d42780827bfce59264277fcf1bfd2d5754277fcc1bfcfd5ae4277fcf2bfce7a5942700815392170a40000000000000000000000000007c0be,88
865,pmu-4,2026-09-07T04:58:37.9251483Z,1788757130,100000,100000,-12174.852,aa01005800016a9e448a000186a000004253f734c0317bc3425406c7c0306cc94253fb26c031621042540a38c0317e0d4253f809c030f0d94254003cc03147e7426fff26383dc28f000000000000000000000000000daf80,88
866,pmu-1,2026-09-07T04:58:37.9251483Z,1788757130,260000,260000,-12334.852,aa01005800016a9e448a0003f7a00000429a0ab73e8e05a8429a0a053e782fac429a11c13e898e94429a07d53e7af6e1429a00a43e80ee4c429a08533e8c2f41427007ff3833851f000000000000000000000000000962e7,88
867,pmu-5,2026-09-07T04:58:37.9251483Z,1788757129,600000,600000,-11674.852,aa01005800016a9e4489000927c000004293fb4cbe0dd5714293ff2dbdfeb77742940f9cbe0eefbb4293ffafbdec19064293f137bd9e91ff429408d6be06c122426fff9638c3ae140000000000000000000000000004411b,88
868,pmu-4,2026-09-07T04:58:37.9710145Z,1788757130,120000,120000,-12148.986,aa01005800016a9e448a0001d4c00000425fee6bc0195e1b42600680c018c045425ffb21c019b70c42600aa5c01912dc425ffdd7c0183de342600820c019c3b8427000b237fd70a4000000000000000000000000000edf6f,88
869,pmu-5,2026-09-07T04:58:37.9710145Z,1788757129,620000,620000,-11648.986,aa01005800016a9e4489000975e000004299fb193e76428a4299fdd13e837eef429a0c5d3e722e4e4299ff723e87d76b4299f0713e95bb74429a099a3e7ee16b426ff9fcb8e570a40000000000000000000000000005941c,88
870,pmu-1,2026-09-07T04:58:37.9710145Z,1788757130,280000,280000,-12308.986,aa01005800016a9e448a000445c0000042a0094d3f26015e42a00a943f1e324442a0154d3f254e9a42a004ea3f1e4eaa42a005463f22806e42a00b353f261d224270084336ae147b000000000000000000000000000af098,88
871,pmu-3,2026-09-07T04:58:37.9710145Z,1788757129,420000,420000,-11448.985,aa01005800016a9e4489000668a0000042880615bf65b5b54287f0b2bf6169cc428802f6bf630f564287f966bf637a914287ffeabf5fe76e42880790bf5ea155427004c3388d70a400000000000000000000000000036e2d,88
872,pmu-2,2026-09-07T04:58:37.9710145Z,1788757129,520000,520000,-11548.986,aa01005800016a9e44890007ef400000428204d9bf9f448f4281fd43bfa244d34282056ebf9e7f3c4281f9a6bfa388b04281f98fbfa04aa14282035ebf9f39d2427006acb7e70a3d0000000000000000000000000008dc8c,88
873,pmu-3,2026-09-07T04:58:38.0171866Z,1788757129,440000,440000,-11422.813,aa01005800016a9e44890006b6c00000428e0670bf078aef428df1b6beff8865428e01babf01f76c428dfdd7bf031875428dfc30beff790b428e0a8cbeff4930426ffc07b932e14800000000000000000000000000047232,88
874,pmu-3,2026-09-07T04:58:38.0176237Z,1788757129,460000,460000,-11442.376,aa01005800016a9e4489000704e0000042940257be1ad1d74293f355be0032c5429402abbe00055c4293fc52be0212484294007bbe0686ae42940781bdef5bca427005973943d70a0000000000000000000000000005d01f,88
875,pmu-1,2026-09-07T04:58:38.0176237Z,1788757130,300000,300000,-12282.376,aa01005800016a9e448a000493e0000042a609b33f820f1c42a60a3f3f7f1af042a6105f3f83b20142a6031d3f80a34c42a6038c3f803c5242a608a53f8453c0427005b9b8500000000000000000000000000000000b3d8b,88
876,pmu-2,2026-09-07T04:58:38.0176237Z,1788757129,540000,540000,-11522.376,aa01005800016a9e448900083d60000042880957bf5ddc3f4287fadebf6628f442880453bf5dda5e4287fc5dbf66d2444287fbdcbf5df921428806babf5d69ed426ffca6b94d47ae000000000000000000000000000913e4,88
877,pmu-1,2026-09-07T04:58:38.0176237Z,1788757130,320000,320000,-12302.376,aa01005800016a9e448a0004e200000042ac06f13fb1fc8b42ac0b163faf030f42ac12c23fb35fc642ac06613fafe55342ac05573fb0930442ac057d3fb43b9f426ffd4fb92c51ec000000000000000000000000000c02ca,88
878,pmu-5,2026-09-07T04:58:38.0176237Z,1788757129,640000,640000,-11622.376,aa01005800016a9e44890009c4000000429ffbe93f1ef7ea42a002153f22bf6c42a010373f1f859642a000c13f266dd6429ff2cd3f29888142a0065a3f20846d426fffa238e75c290000000000000000000000000006a5e0,88
879,pmu-2,2026-09-07T04:58:38.0176237Z,1788757129,560000,560000,-11542.376,aa01005800016a9e448900088b800000428e099dbef9c606428dfbadbf069092428e06b4bef7934a428dfc8fbf06076f428dfbabbefc61ba428e0bb9befd70754270012b38b91eb8000000000000000000000000000a2874,88
880,pmu-5,2026-09-07T04:58:38.0176237Z,1788757129,660000,660000,-11642.376,aa01005800016a9e4489000a1220000042a5fb0e3f7f122442a603ab3f8228ac42a60e2a3f8097da42a605ae3f83ef9942a5f29a3f86357f42a607a33f80afc0427003ad38a5999a000000000000000000000000000754c6,88
881,pmu-4,2026-09-07T04:58:38.0176237Z,1788757130,140000,140000,-12122.376,aa01005800016a9e448a000222e00000426bebf2c000e8ce426c00b4c000952c426bfcbbc0013bed426c0f8bc000553a426c078fc000b52f426c0ab2c001ebc6426ffc70b8ae6666000000000000000000000000000f2c9a,88
